gold,toxicity,text,pred
NonSexiste,0.0109324735,"« Le sexisme en entreprise : le cerner pour mieux le prévenir et réagir », par @PThiebart et Meggane Saunier de @JeantetAvocats - À lire chez @groupeRF —&gt; http://revuefiduciaire.grouperf.com/article/3727/hb/20180125132718128.html (accès libre ; #RevueFiduciaire) pic.twitter.com/x7rUEY4eHP",NO
Sexiste-reportage,0.044388983,"La campagne a duré 16 jours, mais nos efforts ne s'arrêtent pas là! ✊🏿 « Rever grand : un monde sans aucune violence faite aux femmes! » #16days #16jours #ilesttemps d’agir #STOPViolenceFemmes #moiaussi #MESGestesComptent pic.twitter.com/xYxtwi0X7v✊🏿✊🏽✊🏼✊🏾✊🏻,Poing levé (teint de peau foncé),Poing levé (teint de peau moyen),Poing levé (teint clair moyen),Poing levé (teint de peau foncé moyen),Poing levé (teint de peau clair)",NO
Sexiste-reportage,0.6544696,"Marrant que ceux qui veulent flinguer le code du travail soutiennent Tex. Ah ben non, en fait, c'est logique, ce sont les mêmes qui trouvent que BalanceTonPorc, c'est exagéré.Ceux qui s'opposent aux droits des dominé-e-s. Bande de merdes.",YES
NonSexiste,0.19893374,"Selon le baromètre La Croix de confiance dans les médias, 37% des Français ne savent pas ce que sont les hastags #BalanceTonPorc et pic.twitter.com/VtmPdcq1L7",NO
NonSexiste,0.06500591,"La galanterie est-elle sexiste ? Ces gestes relèvent-ils de la courtoisie ou sont-ils devenus obsolètes, voire déplacés quand on milite pour l’égalité ? #sexisme #LikeDiversité #EgaliteFH http://www.marieclaire.fr/la-galanterie-est-elle-sexiste,1248720.asp pic.twitter.com/1oG04oU7Ix",YES
Sexiste-reportage,0.051563308,"A Toulouse &gt, La fresque #sexiste qui choque plusieurs internes de l'hôpital Purpan cc @agnesbuzyn @MarleneSchiappa en espérant que vous allez intervenir https://www.ladepeche.fr/article/2018/01/11/2719638-fresque-sexiste-choque-plusieurs-internes-hopital-purpan.html",NO
NonSexiste,0.11440011,Peut-être y’a-t-il une différence entre le hastag #BalanceTonPorc et #MoiAussi? #TLMEP,NO
NonSexiste,0.059479803,"80 artistes et artisan.es de la culture et des médias s’engagent, dans une lettre ouverte, à ne plus banaliser dans leur travail les violences sexuelles http://www.ledevoir.com/societe/actualites-en-societe/514258/violences-sexuelles-le-refus-de-la-banalisation #12joursdaction #moiaussi",NO
Sexiste-reportage,0.43475235,«J'aimerais me faire des moufles avec tes fesses !» Rennes — métro Clémenceau #payetashnek #stopharcelementderue,NO
NonSexiste,0.16765249,"Frappes en Syrie : l'Iran qualifie Emmanuel Macron, Donald Trump et Theresa May de criminels http://bit.ly/2JIOsx8",NO
Sexiste,0.45090583,"Vous voyez une pute, j'vois une femme d'affaire https://twitter.com/closerfr/status/990987823305187329",NO
NonSexiste,0.31132057,Pensée à Ségolène Royal. Nicolas Sarkozy n'a jamais mérité sa place. #freetariqramadan @TariqRamadan pic.twitter.com/ibygUdqiUv,NO
NonSexiste,0.15435068,"CO d'allemand la blague on s'est tellement fait douiller j'étais sure qu'on allait avoir Angela Merkel, et anglais c'était supeeeeer facile",NO
NonSexiste,0.42349213,"#Davos Ben...oui.. #Macron est un clown.. Bientôt le voile tombera... La crise arrive...elle sera plus forte! Via Christine Lagarde pic.twitter.com/TixbFpEPQy👻🎭🎭🎭🃏,Fantôme,Arts du spectacle ,Arts du spectacle ,Arts du spectacle ,Carte à jouer joker",NO
Sexiste-reportage,0.25727063,"Ouiiiiii quelle tristesse tt ca! Le #BalanceTonPorc changera les choses qd enfin un de nos politiciens mettra les pieds ds le plat, qu'il n'y aura plus de justice à 2 vitesses🙄,Visage avec les yeux levés au ciel",NO
Sexiste-reportage,0.077668175,@LP_LaPresse L'important c'est que le #moiaussi a demontré globalement qu'il y a une Vraie disparité du traitement de genres dans nos sociétés et que le changement de mentalité est primordial,NO
NonSexiste,0.4014846,"Je constate qu'à cause du #multiculturalisme prôné par la gauche, en tant qu'homme blanc, je peux me trouver séparé des femmes de mon propre peuple à cause d'agressions causées par des #migrants majoritairement #musulmans. #MakeIslamOutOfEuropeAgain #EnsembleContreLeSexisme pic.twitter.com/4GakvxrEvr",YES
NonSexiste,0.0037698185,"Beau témoignage de @jeanlassalle sur sa marche et sa rencontre avec les Français. Une démarche utile, une remise en question nécessaire #SLT",NO
NonSexiste,0.08241652,"Interview : @tfsalomon, co-présidente de l'association #JamaisSansElles, réagit à son tour aux mouvements et #BalanceTonPorc http://www.lepoint.fr/societe/il-y-a-autant-de-femmes-misogynes-que-d-hommes-misogynes-28-01-2018-2190273_23.php dans @LePoint",NO
NonSexiste,0.033806015,Ma Femme qui chante «Viva Forever» des Spice Girls ne me donne pas du tout Envie de vivre très longtemps... #Ironie,NO
NonSexiste,0.009047564,"Édouard Ferrand vient de partir... Infatigable défenseur du monde paysan, c'était un grand patriote ambassadeur du bon goût francais et de nos traditions. Nous continuons le combat cher Ami. Pensées émues à sa femme et ses enfants pic.twitter.com/WCJGxpASTk🇫🇷,Drapeau de la France",NO
Sexiste,0.3057765,"#BalanceTonPorc ça va décidément trop loin pic.twitter.com/AvqlpkmAom,Visage rigolard avec des yeux rieurs",NO
NonSexiste,0.0023875516,Des centaines de survivantes et d’allié(e)s rassemblés pour le mouvement à Toronto #icito #MoiAussi pic.twitter.com/IujoSw3CG0,NO
Sexiste-reportage,0.06896287,"Dans un mail personnalisé et donc on ne peut plus #sexiste, @orange m'apprend que le seul usage que je pourrais faire d'une tablette, c'est de m'en servir pour cuisiner. pic.twitter.com/H6jYyjZixG",NO
NonSexiste,0.040430736,#EnsembleContreLeSexisme #LaPosteLive Grosse mobilisation des personnels de #LaPoste pour lutter contre les cadences infernales du tampon postal ! pic.twitter.com/OuIV6vL3Ey,NO
NonSexiste,0.27047762,"Angela Merkel qui trolle Trump en lui offrant cette vieille carte de la région de ses ancêtres en Allemagne, lui rappelant qu'il est issu d'une famille de migrants. 🤭 https://twitter.com/RegSprecher/status/989954830495092737,Visage avec main sur la bouche",NO
NonSexiste,0.29039988,"Vous vous félicitez de l’usage de la force? Effarant de constater de telles mesures prises. C’est une véritable catastrophe à la fois sur le plan écologique mais aussi sur le plan humain. Nicolas Hulot ne sert qu’à faire la potiche. 🤦🏻‍♀️🤦🏻‍♀️,Femme avec une main sur le front (teint de peau clair)",NO
Sexiste-reportage,0.20265625,Le sexisme à l'hôpital atteint son paroxysme au bloc opératoire. 75% d'hommes chez les chirurgien-ne-s... Écarte chérie! hahaha @pourunemeuf #sexisme #payetablouse https://lexterne.wordpress.com/2017/11/21/le-bloc-operatoire-fief-du-sexisme-hospitalier,NO
NonSexiste,0.006691428,"#UK : @jeremycorbyn et le @UKLabour restent nettement plus populaires que les @Conservatives et @theresa_may, selon un sondage @YouGov. pic.twitter.com/EfSjAHsaOh",NO
Sexiste-reportage,0.20973456,"La grande classe. Et cet enseignant travaille au quotidien avec des ados... 😱 #dépitée #payetonsport #tumblr #sexisme #sexismedanslesport pic.twitter.com/hUsJeckq2c,Visage hurlant de peur",NO
NonSexiste,0.0014922199,Travail a domicile: One : Sonos présente la 1ère enceinte multi-assistant et s’ouvre aux développeurs http://travail-internet-domicile.net/one-sonos-presente-la-1ere-enceinte-multi-assistant-et-souvre-aux-developpeurs/,NO
NonSexiste,0.1104733,"L'esclavage, ce crime contre l'humanité. Réécouter @ChTaubira en cette journée de commémoration des #170ansAbolitionEsclavage https://www.youtube.com/watch?v=4TOj5wthMkY&amp;sns=tw",NO
Sexiste,0.6667219,"#Darmanin c'est un coup monté, la femme en question est une ancienne pute encartée à l'UMP ! Alors, conclusions ?",YES
NonSexiste,0.25462922,"Dans la vraie vie, tu la joues #50NuancesDeGrey tu te retrouve sur #balancetonporc . Mais quand t'es millionnaire ca passe mieux 😂😂,Visage avec des larmes de joie",NO
Sexiste-reportage,0.15932569,Les hommes n'ont pas aimé la violence de ce hashtag mais elle était nécessaire Et surtout on semble être + choqué par la violence d'un hashtag que par celle qu'il dénonce #BalanceTonPorc https://twitter.com/Qofficiel/status/941813538028490752,NO
NonSexiste,0.07450261,"Les sociétés sont faites d'un réseau de contraintes et d'interdits sur base morale. Concernant l'inceste, la pédophilie, le viol, le vol, et même concernant l'emploi salarié légal des épouses d'hommes politiques. L'argument utilisé ci-dessus fait semblant de l'oublier.",YES
NonSexiste,0.0414203,"L'analyse de François Clémenceau La visite d'Angela Merkel à Washington La position de @EmmanuelMacron est bien celle de l'Union Européenne Le nouveau concept du nucléaire iranien a été négocié, validé au préalable. Le président ne s'est pas couché devant D. Trump https://twitter.com/Frclemenceau/status/989774858161655808",NO
NonSexiste,0.024378212,"L'Allemagne ne participera pas à une éventuelle action militaire en Syrie, annonce Angela Merkel https://twitter.com/tagesschau/status/984408394374270977",NO
Sexiste-reportage,0.50759226,"Et le president du #PS Carolo qui traite une femme, élue du peuple, de #Salope? C'est pas arrogant? Non c'est vrai c'est aussi idiot, irresponsable et pathétique.",YES
NonSexiste,0.034041706,Lets all stand together and denounce sexual assault and harassement. #MoiAussi #EtMaintenant Un nouveau mouvement faisant suite à #MoiAussi vient d'être lancé au Québec : il s'intitule Et Maintenant ! pic.twitter.com/xKqe81BjI0,NO
Sexiste,0.718943,la femme dans downsizing quelle salope mdr,NO
NonSexiste,0.25462922,Laurent Wauquiez a un rapport compliqué à la vérité. Où et quand la dit il ? Devant les étudiants de Lyon ou sur un plateau de tv alors qu'il a dit qu'il n'y servait que du bullshit médiatique ? @BFMTV #WauquiezGate,YES
NonSexiste,0.030034892,On va voir catherine deneuve mdr.........,NO
Sexiste-reportage,0.20242359,"« #JohnnyHallyday ces femmes qui l’ont rendu célèbre. » : Ce qu’on n’a pas entendu à sa mort. Alors que pour #FranceGall oui. Voilà, voilà. #Sexisme #Misogynie #Patriarcat #Voici",NO
Sexiste,0.50789946,Je viens de voir que c est C De Haas qui a conseillé la plaignante au sujet de Mr Darmanin ! Ok j ai compris elle est partout celle là ! Quelle plaie cette femme :-((,NO
NonSexiste,0.02449606,"On s'est trompé d'endroit, au lieu de voir un film avec Catherine Deneuve on a vu un film islandais c'était fort sympathique : J'ai dormi",NO
NonSexiste,0.004680858,"Merci @Theresa_May pour une journée de pourparlers très productive, en vue de renforcer la relation Canada-R.-U. : http://bit.ly/2xsT2Ms pic.twitter.com/wFLZd8RNek",NO
NonSexiste,0.020231359,@lerirejaune Cela a l'air d'être une fille de confiance !!! #Ironie,NO
NonSexiste,0.32074678,Mais depuis quand à t on besoin de compétences pour toucher de l’argent. Fillon et sa femme en sont l’exemple,NO
NonSexiste,0.35186127,Comment j'ai trop hâte que @MelanieDCruzoff elle accouche son enfant là limite on dirait je suis enceinte à sa place et @AnthonyMartial il a intérêt d'être un bon père aussi. J'crois à force les prochaines générations y'aura que des gosses tissmey yaura meme plus un seul babtout.,YES
NonSexiste,0.006722843,"le match 🇫🇷 continue après la victoire de @martinfkde , les bleues vont marquer l'histoire #handball #sportfeminin,Drapeau de la France,Drapeau de la Norvège",NO
NonSexiste,0.23451406,"bah pareil marina, je choisi aussi balancetonporc",NO
NonSexiste,0.4014846,"elles ont quoi catherine deneuve et brigitte bardot en ce moment ??? ça suffit elles ont soufflé suffisamment de bougies, la fumée leur est entrée dans la tête faut les mettre quelque part mais éloignez-les de l'espace public",NO
Sexiste,0.57271194,"Ministre et #EnMêmeTemps habillée comme une pute... la nouvelle pub hyper-#sexiste de @JPGaultier 😱 https://twitter.com/Le_Figaro/status/875813547808260097,Visage hurlant de peur,Visage hurlant de peur,Visage hurlant de peur",YES
NonSexiste,0.1140901,#HuffingtonPost Celles et ceux qui ont brisé le silence désignés personnalités de l'année 2017 par le Time #Time #PersonOfTheYear #BalanceTonPorc #SilenceBreakers #LanceursDAlerte #WhistleBlower #WhistleBlowers ... http://www.huffingtonpost.fr/2017/12/06/ceux-qui-ont-brise-le-silence-designes-personnalites-de-lannee-2017-par-le-time_a_23298753/,NO
NonSexiste,0.102626406,@EmmanuelMacron écrit sur Twitter dimanche : « […] @Theresa_May et moi appellons [sic] la communauté internationale à renforcer avec nous l'interdiction [des] armes de destruction massive. » Il y a de la dictée dans l'air lundi avec @jmblanquer…,NO
NonSexiste,0.037105743,L'@ISNItwit présente au groupe de travail Respect entre professionnels et lutte contre les discriminations de la @laFHF . #sexisme #harcelement #RPS,NO
Sexiste-reportage,0.4575469,@hugoclement et @mweill ça vous amusent de jouer avec la santé des gens? Vous jouissez du stress des femmes. Retournez faire du mannequinât. #hontedujournalisme #balancetonporc @balancetonporc . @SexismeOrdinair #hypocrisie,YES
NonSexiste,0.008984734,Ma chronique très intimiste dans @Lactualite . #moiaussi https://twitter.com/lactualite/status/958631958929661953,NO
NonSexiste,0.05205809,"Angela Merkel doit être satisfaite de ces voitures autonomes. Apparemment, elle en veut davantage sur son territoire et en Europe.",NO
NonSexiste,0.009487377,Ce collectif #ensemblecontrelesexisme représente la solidarité et l amitié la bienveillance et la complicité. Je suis fière de vous ! Je voulais décloisonner les associations pour porter la globalité de la question du sexisme  @laurossignol pic.twitter.com/Q93dRasqNQ,NO
NonSexiste,0.03309893,Le moment que j’attends le plus dans Freed c’est quand Ana va dire à Christian qu’elle est enceinte et qu’il va se vénère,NO
NonSexiste,0.3367073,"Segolène Royal qui a coulé sa Région Poitou Charentes en ayant MENTI sur la dette protégée pr ls PS de Nvelle Aquitaine,celle qui ns a fait débourser 1 milliard pr rembourser l'eco taxe,qui s'est gargarisée de mesures NON PRISES après la COP21 vient féliciter MACRON on aura tt vu pic.twitter.com/ivtRKsAu97",NO
NonSexiste,0.004712273,"#prci:Le Pdt @AOuattara_PRCI a adressé ses félicitations à ANGELA MERKEL, Chancelière de la République Fédérale d’#Allemagne, pour sa réélection à la tête du Gouvernement. Il lui a réitéré sa disponibilité à œuvrer au raffermissement des liens d'amitié entre leurs deux pays.",NO
Sexiste,0.15269235,C'est pas parce que tu sais cuisiner que tu es une femme à marier lol. Y'a bcp de femmes qui savent cuisiner mais qui cherchent foyer en vain,NO
Sexiste-reportage,0.47119883,"#balancetonporc j’avais 12 ans j’étais ans le bus, un mec de 50 ans, en train de se masturber en se rapprochant de moi et voulant me toucher",NO
NonSexiste,0.019603057,“La force naît par violence et meurt par liberté.” Léonard de Vinci,NO
NonSexiste,0.025910228,"La directrice générale du FMI, Christine Lagarde, arrive nettement en tête du classement des femmes françaises ayant le plus d’influence et d’audace http://www.lejdd.fr/politique/christine-lagarde-femme-la-plus-influente-devant-macron-et-hidalgo-3489635#xtor=CS1-4 pic.twitter.com/ZYAGSZpV1Y",NO
NonSexiste,0.025085296,"Il a aussi évoqué Laurent Wauquiez et comment il est «un peu tombé du côté obscur de la force». http://www.lefigaro.fr/politique/le-scan/2018/02/19/25001-20180219ARTFIG00076-les-yeux-dans-les-yeux-darmanin-jure-n-avoir-jamais-abuse-d-aucune-femme.php?utm_campaign=Echobox&amp,utm_medium=Social&amp,utm_source=Twitter",NO
Sexiste-reportage,0.37751234,"Un prédateur sexuel à la Une dans la presse régionale ! Non mais, je rêve ! Le titre exact serait plutôt Café de proxénètes exploitant femmes vulnérables. Pas vu, pas pris ? Vous pouvez mettre une chemise bien blanche. Les tâches vont toujours apparaître... #balancetonporc",YES
Sexiste-reportage,0.15269235,"Je remarque trop souvent que des PDG de grosses PME (+100m€) ne laissent absolument pas leur responsable marketing -à 90% une femme - s'exprimer et la traite comme une assistante , on peut s'interroger sur la gouvernance de ce genre de boite. #sexisme #entreprise",YES
NonSexiste,0.200795,"#Bim Les #silencebreakers désignés #PersonOfTheYear par @TIME. Les femmes qui ont brisé le silence à la Une 👌🏼 #Welldone @TIME 👏🏼 #BalanceTonPorc #HerToo #harcelement #Femmes #Whistleblowing #PersonOfTheYear2017 pic.twitter.com/5uN0rFEXIq👌🏼👏🏼,OK de la main (teint clair moyen),Applaudissements (teint clair moyen)",NO
NonSexiste,0.009487377,Sans compter que personne n'a vu du sang bleu sortir des veines bleues.,NO
NonSexiste,0.11450345,Du sexisme chez Uber à #balancetonporc: voici les secteurs où la parole des femmes a révélé harcèlements et abus http://www.businessinsider.fr/harcelement-femmes-par-secteurs pic.twitter.com/C9WX7K5xQ6,NO
Sexiste-reportage,0.43475235,Oui oui ds un procès pour viol le président peut traiter une VICTIME de potiche en pleine séance. #balancetonporc mais #tauraisputedefendre https://twitter.com/mar_barbier/status/941246243313012736,NO
NonSexiste,0.16158698,"#balancetonporc : Le Time distingue celles qui ont rompu le silence sur le harcèlement sexuel &gt, http://ebx.sh/2ACWFz2 pic.twitter.com/98HDWGRm3u",NO
Sexiste,0.2854699,On attend la réaction des féministes #balancetonporc #balancetondauphin https://twitter.com/Limportant_fr/status/954526659591442438,NO
NonSexiste,0.091913216,VIDEO. Racisme en politique : la colère de Christiane Taubira dans Complément d'enquête http://www.francetvinfo.fr/france/video-racisme-en-politique-la-colere-de-christiane-taubira-dans-complement-d-enquete_2404224.html pic.twitter.com/ewSj2NpLyw,NO
NonSexiste,0.004523782,Je suis une femme et je vous soutiens @N_Hulot,NO
NonSexiste,0.11739369,"Leslie Kaplan et Clyde Plumauzille : #balancetonporc, , c'est vraiment révolutionnaire ! Ces tweets de doléance suscitent des réactions d’une caste de privilégiés qui se sent menacée. https://www.mediapart.fr/journal/culture-idees/150118/leslie-kaplan-et-clyde-plumauzille-metoo-cest-vraiment-revolutionnaire?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=Sharing&amp;xtor=CS3-67",YES
NonSexiste,0.30427247,"VIDEO - Pornographie et protection des mineurs, @EmmanuelMacron ira-t-il jusqu’au bout ? #VendrediCestPoisson #balancetonporc https://youtu.be/wdGaIvK9lIE via @YouTube",NO
NonSexiste,0.0023090139,#Nike annonce une paire de baskets #PlayStation avec des LED bleues en collaboration avec le basketteur Paul George. Elle sera disponible le 10 février aux Etats-Unis sur http://Nike.com au prix de 110$. #PG2 pic.twitter.com/Id3Y3CbxZj,NO
NonSexiste,0.01646154,Zero chance,NO
NonSexiste,0.075294,L'Atelier RH vous présente un article sur le harcèlement au travail http://www.ladn.eu/nouveaux-usages/etude-marketing/etude-les-francaises-et-le-harcelement-sexuel-au-travail/ #atelierrh #atelierrh12 #igs #lyon #balancetonporc #RH #harcelementautravail #comportementabusif #igslyon,NO
NonSexiste,0.0023247213,"6 César dont meilleur film pour 120 battements par minute, 5 pour Au Revoir Là-Haut, 3 pour Petit paysan, 2 pour Barbara et le César du public pour Raid dingue. #Palmarès des Les meilleurs moments disponibles avec @ManuPayetOff sur #myCANAL ➡ http://bit.ly/myCANALcésar pic.twitter.com/Hlq08rvbb6,Flèche vers la droite",NO
NonSexiste,0.1269396,": « Ce combat a aussi un impact économique », pour Christine Lagarde. Christine Lagarde prévient qu'«il ne faut surtout pas baisser la garde». Joli jeu de maux ! http://w.lpnt.fr/2190059t #Société",NO
NonSexiste,0.02873857,"Quand les musiciennes de jazz s’insurgent contre le sexisme, par José Dias http://theconversation.com/quand-les-musiciennes-de-jazz-sinsurgent-contre-le-sexisme-90139?utm_source=twitter&amp;utm_medium=twitterbutton via @FR_Conversation",NO
Sexiste-reportage,0.5532103,"«Hey, mademoiselle, t'es trop bonne ! Je te mettrais bien des strass sur le cul.» Le Mans — place des Jacobins #payetashnek",NO
NonSexiste,0.21107252,Faut-il abolir ce concours ringard? @lobs pose la question. Parade inutile #missfrance2018 #HasBeen #Sexiste https://tempsreel.nouvelobs.com/societe/20171216.OBS9369/miss-france-monument-has-been-etre-belle-ce-n-est-pas-etre-jeune-mince-valide.html,NO
NonSexiste,0.112953395,Pourquoi le hastag #BalanceTonPorc n'est il pas écrit en écriture inclusive ?,NO
Sexiste-reportage,0.17025198,"NON à la prévention répressive, avant de condamner il faut éduquer Des siècles d'éducation #sexiste (par des femmes), ne peuvent pas être effacé en une loi, un jour et des milliers de condamnations. c'est encore le petit qui va payer le prix fort",YES
NonSexiste,0.012000589,"Suivez les Bleues en direct vidéo dès 12h pour leur dernier match du Tournoi 4 Nations à Pribram () =&gt, http://www.hokej.cz/tv/hokejka/video/3389 #AllezLesBleues🇳🇴🆚🇫🇷🇨🇿🔵⚪️🔴,Drapeau de la Norvège,VS encadré,Drapeau de la France,Drapeau de la République Tchèque,Cercle bleu de grande taille,Cercle blanc de taille moyenne,Cercle rouge de grande taille",NO
NonSexiste,0.0062202006,Les députées fédérales incertaines de l'avenir du mouvement #Moiaussi http://bit.ly/2D9aYMR,NO
NonSexiste,0.112333365,"Partagez votre histoire sur http://balancetonporc.fr/ #balancetonporc #harcelement✅❌,Coche blanche en gras,Croix",NO
Sexiste-reportage,0.37751234,Romain ou le gars qui est pas foutu d’entretenir une relation. #BalanceTonPorc,NO
NonSexiste,0.30527395,"L'argument massue des pro-avortement : On veut pouvoir continuer à violer ( ou à être violée ) Comme si le viol, comme l'IVG , c'était dans la nature des choses... La culture de mort , c'est ça 😢 #MPLV2018 https://twitter.com/PangolinChoupi/status/955190715025371137,Visage pleurant,Visage pleurant,Visage pleurant",NO
NonSexiste,0.013571346,"Plus jamais #MoiAussi http://jematerne.com/2017/10/18/plus-jamais-moiaussi-metoo/?utm_source=ReviveOldPost&amp,utm_medium=social&amp,utm_campaign=ReviveOldPost #moiaussi",NO
NonSexiste,0.022964042,Interview ce matin dans le @Corriere Ségolène Royal : «Pochi alle urne? http://www.corriere.it/esteri/17_giugno_19/segolene-royal-pochi-urne-39de701c-5469-11e7-b88a-9127ea412c57.shtml pic.twitter.com/7XKdzMQ1ZN,NO
NonSexiste,0.23739935,Silence total de @carolinedehaas @RokhayaDiallo @AssoLallab @LeBondyBlog etc sur le tabassage d'1 femme par 15 types déchaînés à #Champigny...Pourquoi? #Champigny #Champignysurmarne #sexisme #violencesauxfemmes #racisme,YES
NonSexiste,0.005906049,"Foot : France-Italie au Vélodrome de Marseille, revivez la rencontre des Bleues en images http://bit.ly/2DTxY2J #Marseille pic.twitter.com/Fq0Ydm2vqy",NO
NonSexiste,0.002858779,#9: Agenda: 2018 Agenda semainier : 19x23cm : Magnifiques aquarelle de fleurs bleues http://dlvr.it/QCGXlZ,NO
Sexiste,0.76523775,"Je remarque juste une chose sur les photos : aucune parité dans les connards d' #identitaires avec leur #StopMigrantsAlpes ! Et c'est normal, une femme ne peut pas être aussi conne que ces attardés fachos !",NO
Sexiste-reportage,0.27047762,"Les filles, d'accord ou pas avec les idées politiques (qui ne sont pas déshonorantes) d'@auroreberge, c'est le moment de la soutenir. On est en 1952 ou quoi? #bandesderats pic.twitter.com/EL3JHNK9kJ",NO
NonSexiste,0.0414203,La ville d'Halifax offrira des excuses à une pompière qui dit avoir été victime d'intimidation par ses collègues masculins. #moiaussi http://www.cbc.ca/1.4418651,NO
NonSexiste,0.08241652," Avec les hashtags #BalanceTonPorc et , la question des violences faites aux femmes est en partie sortie des rubriques de « faits divers », comme nous l’écrivions dans notre précédent article, pour devenir un fait politique majeur (...) http://www.acrimed.org/Violences-faites-aux-femmes-le-festival-des ",NO
NonSexiste,0.03192045,"#EtMaintenant, l'initiative pour être solidaire derrière #MoiAussi Plus de 180 Québécoises appuient les victimes de violence sexuelle http://bit.ly/2DwUz4R via @ledevoir",NO
NonSexiste,0.050821137,A la une... Angela Merkel toujours la femme la plus puissante du monde: Pour la troisième anné.. http://tinyurl.com/666jtc,NO
NonSexiste,0.13214645,"Mépris de @theresa_may pour le PE. Rien de mieux pour se mettre à dos les députés européens, qui devront approuver tout accord #brexit https://twitter.com/jessicaelgot/status/905796937777078272",NO
Sexiste-reportage,0.17285149,"Je ne m'attendrais jamais à ça, incroyable. C'est devenu viral sur Twitter. C'est très honteux. Tant que les politiques sur #ViolenceContreLesFemmes #Séxisme tant a aprendre et faire :( Bravo a vous @MarleneSchiappa",YES
NonSexiste,0.015267765,"Angela Merkel reçoit ce jeudi Emmanuel Macron. Au menu: Les réformes de l'Union Européenne 🇩🇪 #DirectRFI Berlin @pthibaut 6hTU #RFImatin pic.twitter.com/7B5apkyZaR🇩🇪🇫🇷🇪🇺,Drapeau de l'Allemagne,Drapeau de la France,Drapeau de l'Union européenne",NO
NonSexiste,0.033806015,"« Si tu attends une femme parfaite, sois un homme parfait. Mais (comme) tu ne pourras jamais (être parfait) (…) Corrige la, elle te corrigera. Conseillez-vous, recommandez-vous le bien, la piété, la droiture »",NO
Sexiste-reportage,0.3389984,Pécresse à dit (et pense) : rien de tel qu'une femme pour faire le ménage Et des femmes vont voter pour ça......,NO
Sexiste-reportage,0.25462922,"Tjrs la même défense sexiste! Insupportable! Solidaire avec mes collègues politiciennes,nous réclamons un parlement propre #balancetonporc https://twitter.com/thibautschaller/status/936760347708592128",NO
Sexiste-reportage,0.11739369,"«J'ai un secret à te dire. Je viens du futur, et je suis là pour sauver ta descendance.» Rennes - dans les toilettes d'un bar #payetashnek",NO
Sexiste-reportage,0.09611836,"#informatique et #sexisme Seulement un informaticien sur 4 est une informaticienne, et c'est de pire en pire. Halte aux préjugés et étudions un peu l'histoire https://rslnmag.fr/histoire/elles-ont-revolutionne-linformatique-moderne/",NO
Sexiste-reportage,0.11912931,Montreuil : une marche silencieuse en mémoire de Mariama défenestrée par son compagnon https://buff.ly/2CIXNRC #femmes #moiaussi #violencesfaitesauxfemmes #brisonslesilence pic.twitter.com/zpBWQR9NXQ,NO
NonSexiste,0.081625134,À lire sur le site de l'@Unesco_fr : La radio locale transforme les perceptions sur la violence #sexiste en #Afrique. http://snip.ly/4wx1m pic.twitter.com/gJl6Csd1xS,NO
Sexiste-reportage,0.11305673,"Education non #sexiste : ça passe quand on emmène les fillettes sur le terrain du masculin, ça coince quand il s'agit d'emmener les garçons vers le féminin. Allô, Françoise Héritier? #ValenceDifférentielle https://www.eveprogramme.com/32372/stereotypes-de-genre-nature-culture/ pic.twitter.com/rPcphuNc6L",NO
NonSexiste,0.03357032,"Retweeted Ensemble, l'Île-de-France (@EnsembleIDF): [ 🚨 Communiqué ] Valérie Pécresse veut encore augmenter le Pass Navigo. ➡️ https://bit.ly/2KdGnkb #DirectIDF #TransportsIDF pic.twitter.com/YPsT2evJ3P https://bit.ly/2KdGnkb🚨➡️,Gyrophare de police,Flèche vers la droite",NO
NonSexiste,0.022256956,"Après Hollywood et les médias, c'est au tour de #Washington d'affronter les dénonciations de nombreuses femmes - Explications @clatreil http://bit.ly/2BdYLbi #moiaussi pic.twitter.com/naWgpt5UXL",NO
NonSexiste,0.1693855,Où j’apprends horrifiée le meurtre de Kim Wall et le traitement sordide et #sexiste par la presse internationale #shameonyou @nytimes https://twitter.com/biblismini/status/958033989788426240,YES
Sexiste,0.11161,D'accord avec @C_Barbier : l'irruption de #CarolinedeHaas dans l'histoire transforme l'affaire judiciaire en combat politique. Il ne faudrait pas que @gdarmanin soit la victime d'un procès en sorcellerie lancé au nom d'une croisade politico-féministe qui ferait fi des faits https://twitter.com/Undiscovered42/status/958006625348055041,NO
NonSexiste,0.09611836,"Et bien ça sera à la radio dans ce cas...@RMCsport commentera certainement le match en direct...merci à la @FFF et @Eurosport_FR de prendre les supporters et les téléspectateurs pour des Cartes Bleues sur patte👏👏👏,Applaudissements,Applaudissements,Applaudissements",NO
NonSexiste,0.017592486,"Aujourd'hui, premier jour de travail en tant que sage-femme. Une femme enceinte arrive en disant qu'elle a des... http://bit.ly/2w5volM",NO
NonSexiste,0.1373533,Je suis ici pour vous donner la permission d'être en colère Les femmes qui ont brisé l'omerta sur les violences sexuelles nommées personnes de l’année par le @TIME . Un mouvement est lancé et je crois qu'il ne s’arrêtera plus. #balancetonporc pic.twitter.com/PZQUj8v0e9,NO
NonSexiste,0.069754265,"L'héroïne féministe du poster We Can Do It ! décède à l'âge de 96 ans 💪 http://u.afp.com/o4ZU #AFP pic.twitter.com/FNtACgyolJ,Biceps en flexion",NO
