gold,toxicity,text,pred
NonSexiste,0.4574824,"Le Drian, Ségo Royal, Manuel Valls, Christiane Taubira , Pompili, tous les gamelards et les ringards socialistes viennent à la soupe #Macron pic.twitter.com/sGtNtpwdzi",YES
Sexiste,0.0037226956,"Une femme amoureuse n’ira jamais voir ailleurs malgré les hauts et les bas, elle patientera et se donnera à fond pour arranger ce qu’il ne va pas.",NO
NonSexiste,0.0046180277,"Magnifique lettre d'opinion signée par une survivante, sur l'après #Moiaussi : En octobre dernier, je l’ai dit... https://fb.me/7yl9npsQ5",NO
Sexiste,0.035220183,Je crois que maintenant c'est aux femmes de faire les premiers pas ... comme dans le film ( Cruising Bar 2) la scène entre Beaudoin et Ted (Daniel Parent) au bar #MoiAussi #EtMaintenant,NO
NonSexiste,0.004837934,"Ségolène Royal Je défendrai mes idées jusqu'au bout ! Je suis une femme de fidélité, de courage et d’engagement  #Royal2012",NO
NonSexiste,0.1460314,"cette femme faisait quoi comme boulot quand elle a fait appel à #Darmanin? et suivre un homme dans un hôtel on va absolument pas, pour jouer au Tennis?",NO
NonSexiste,0.055768944,Les dégâts de #balancetonporc commencent à apparaître. (mais je trouve toujours indispensable) https://twitter.com/thomassnegaroff/status/936153821557993472,NO
NonSexiste,0.033334624,Aurore Bergé s'exprime sur le harcèlement .... https://twitter.com/sandrafellous_/status/967503965385523200,NO
Sexiste-reportage,0.5566829,"Les filles parfois on ce fais traiter de pute pour rien toute façon, vous parler mais vous savez pas comment était vos mère avant de vous avoir. Vous pouvez pas insulter juger ou maudire une femme comca pour rien vous êtes des grand malade une femme ça donne la vie c’est sacré",NO
NonSexiste,0.03639866,"Merci à ces hommes alliés, merci à la solidarité entre toutes et tous! Merci @Munsterma pour sa plume, comme d'hab' :) #balancetonporc https://twitter.com/letemps/status/936735937349824512",NO
Sexiste-reportage,0.47119883,#FSSPX l'endoctrinement fasciste franco-suisse. #raciste #antisémite #sexiste #homophobe http://tempsreel.nouvelobs.com/societe/20170529.OBS0027/a-l-ecole-de-la-fraternite-saint-pie-x-la-revolution-cette-imposture-satanique.html,YES
Sexiste-reportage,0.4274071,"À l'ancienne au Lycée yavai un gars j'avais pris deuspi son tel pour prendre un num, c pas dans ses contacts ya écrit des Salope 8 Pute 14😭,Visage pleurant à chaudes larmes",NO
Sexiste-reportage,0.32128486,"aux USA =&gt, conséquences réelles et concrètes #BalanceTonPorc en France =&gt, + de plaintes OUI mais classées sans suite démocratie ? justice ? Mais t'étais où ? pas là ! Pas en France !!! 😠 https://twitter.com/AlertesInfos/status/939139824744910849,Visage énervé",NO
NonSexiste,0.033806015,Si tous ceux qui ont #Retwet donnait 1 euro il pourrait déjà aller à l'hôtel ! Soyez sincères et ouvrez une cagnotte pour Jeje041075@hotmail.fr . #moiaussi,NO
NonSexiste,0.0055604824,Rediffusion du documentaire Casques Roses aujourd'hui mercredi 29 novembre à 20h00 sur les ondes de RDI. À NE PAS MANQUER! #femmes #femmesconstruction #moiaussi pic.twitter.com/BhxaG4lFNl,NO
NonSexiste,0.4269174,@itele antisemite ! haha bientot le crif et la ldj viendrons sonner a ta porte pour enlever femme et enfant. Tu ose critique israël #ironie,YES
Sexiste-reportage,0.06421452,"Les stéréotypes de #sexe dans le métro : les garçons ont le droit d'embrasser de belles carrières commercial, ingénieur, développeur de jeux et les filles cantonnées au social, santé et paramédical. #EgaliteFH #communication #sexiste pic.twitter.com/xuMIxfZEzX",NO
NonSexiste,0.06579731,"Qui est #Bourdet, la créatrice de “#PayeTaShnek” ? http://snip.ly/viyaq #internet #net #sexisme #initiative #feminisme",NO
Sexiste-reportage,0.3972142,#Tron RE-PORC du procès le Maire va pouvoir reprendre ses entretiens d'embauche pour 2018 Scandaleux !! #balancetonporc pic.twitter.com/i8N6rv9L8V,NO
Sexiste-reportage,0.28547668,"Sexualiser le corps de la femme, insinuer qu'elle couche pour avoir ce qu'elle souhaite, une tactique classique contre les femmes politiques, depuis Edith Cresson comparée à Pompadour jusqu'aux fausses rumeurs de liaison Jouanno-Sarkozy. cc @LarrereMathilde https://twitter.com/MargauxLannuzel/status/959089790296756227",NO
Sexiste-reportage,0.54823303,"«Avant de te briser le cœur, j'aimerais bien te casser le cul.» Grenoble — parc Victor Hugo #payetashnek #stopharcelementderue",NO
NonSexiste,0.032863233,C’est quasiment un zéro pointé qui est attribué à l’action de Ségolène Royal pour la lutte antipollution http://bit.ly/2uJgS2x,NO
NonSexiste,0.06817148,"#Harcèlement #Sexiste #Transports Christiane Dupart, Vice-présidente de la FNAUT, intervient dans une conférence publique organisée le 22 novembre 2017 par l'université de Lille. https://goo.gl/f79x4K",NO
NonSexiste,0.069754265,J'arrive avec 10 minutes d'avance. Une femme arrive La prof aura 15 minutes de retard.. Géniaaaaaaaaaaal ! \0/ #fac #ironie,NO
NonSexiste,0.030741978,"@f_philippot : « Il faut regarder ce que fait Theresa May, organiser le #Frexit avec méthode. » #BFMPolitique,Télévision",NO
NonSexiste,0.30502358,#F3 «Ségolène Royal la femme qui n’était pas un homme» Si Hollande et les éléphants avaient soutenu Ségolène nous n’aurions pas eu Sarkozy.,NO
NonSexiste,0.0051520853,"Main Kuch Bhi Kar Sakti Hoon, la série qui a changé (un peu) les comportements et les croyances en matière d'égalité homme-femme en zone rurale | #Inde http://www.indiaspend.com/cover-story/how-a-tv-serial-watched-by-400-million-changed-gender-beliefs-in-rural-india-75282",NO
NonSexiste,0.10566349,"Je suis une femme. Je n'apprécie pas spécialement M. Darmanin et m'interroge. ‍J'exige que nos élus soient intègres. Mais je suis aussi fille d'avocat : 🚺 Suspect = Coupable ? https://twitter.com/franceinfo/status/957862399930982400,Symbole Femmes,Visage blasé,Oeil,Bulle de dialogue gauche,Visage songeur",NO
NonSexiste,0.016210219,"Le Sénat pulvérise le bilan sur l'environnement de Ségolène Royal &gt,&gt, http://bit.ly/2tT6h7o pic.twitter.com/mxH89bJjlj",NO
NonSexiste,0.13041082,"on notera que dans les 2 cas (si l'un des deux est vrai), c'est méprisable de la part de #Darmanin, et très douteux de cette femme (soit d'avoir proposé, soit d'avoir accepté). SI la version qu'on lit est vraie - ce qui est loin d'être sûr..",NO
NonSexiste,0.020960633,"Un premier pas vers la #pub non #sexiste ? 👦 Jolie réalisation @DDBParis pour @vw_france @FFF 👧 #communication https://twitter.com/DDBParis/status/886965724656357376,Garçon,Fille,Ballon de football,Applaudissements",NO
NonSexiste,0.030977672,Un musée britannique décroche un tableau de nymphes pour cause de sexisme https://lesobservateurs.ch/2018/02/02/un-musee-britannique-decroche-un-tableau-de-nymphes-pour-cause-de-sexisme/,NO
NonSexiste,0.2854937,#balancetonporc dans les contes ? Le prince de La Belle au bois dormant est-il un prédateur sexuel ? http://ow.ly/FFwV30h29Ci,NO
NonSexiste,0.78207105,Mais quelle connasse la Ourida ! Même pas un minimum de respect #larobedemavie,NO
NonSexiste,0.04067813,#cdanslair Mon chien est aveugle (véridique) et il se débrouille aussi bien qu'un homme aveugle dans mon appart. En rue c'est plus difficile,NO
NonSexiste,0.022374803,"Pour Twitter et Facebook, #balancetonporc n’est qu’un hashtag parmi d’autres, intéressant uniquement dans la mesure où il rapporte du trafic. : « Il n’y a pour ces plates-formes ni victimes ni bourreaux, ni opprimés ni oppresseurs, seulement des usagers et des clients. »",NO
NonSexiste,0.028149333,#safeweb : le #numerique est-il #sexiste ? @assoFIT @Cyberelles @bpwfrance @robichonc @Ilham_MG @Samia_Ghozlane @EstherGagneux @AmlieBo @PaulineBnnt pic.twitter.com/TAdpmdYx32,NO
Sexiste-reportage,0.4850187,#MissFrance2018 la nouvelle miss va avoir du boulot avec le #balancetonporc ce soir il y en a par milliers des porcs et des cochonnes,NO
NonSexiste,0.003675573,Travail a domicile: Comment prendre son pied enceinte ? http://travail-internet-domicile.net/comment-prendre-son-pied-enceinte/,NO
NonSexiste,0.6491204,"Reste dans tes magouilles et dans ta politique de merde avec ton arrogance de parigo, vas plutôt chanter avec ta femme et laisse nous tranquille, à cause des mecs comme toi que le foot est corrompu. @NicolasSarkozy https://twitter.com/lequipedusoir/status/955556784122417152",YES
NonSexiste,0.18174082,Scandale / #Migration: Une jeune fille #congolaise de 12 ans violée par son compatriote (leader associatif)… http://lafriqueadulte.com/scandale-migration-une-jeune-fille-congolaise-de-12-ans-violee-par-son-compatriote-leader-associatif/ #moiaussi #maroc,NO
Sexiste-reportage,0.23235008,"#griveaux #hulot ou le retour des pater familias autant dire la négation radicale du féminisme par ces spécialistes de l'égalité femme-homme, qu'en pense Marlène Schiappa ?",NO
NonSexiste,0.045378547,Réforme pénale : Vous avez aimé les mesures de Christiane Taubira ? Vous adorerez celles d’Emmanuel Macron. https://www.force-republicaine.fr/reforme-penale-avez-aime-mesures-de-christiane-taubira-adorerez-celles-demmanuel-macron/,NO
NonSexiste,0.23667802,French #balancetonporc Les agresseurs protègent les agresseurs. Les corrompus protègent les corrompus à tous les niveaux sociétaux. Constat alarmant.,NO
Sexiste-reportage,0.4977744,"Non mais... Ils ont genré de la PUTAIN DE PATAFIX !!!!! Vive le sexisme et la binarité ! #ironie 😧 https://twitter.com/LizaSqueele/status/868527368012525568,Visage angoissé,Visage énervé,Pouce levé",NO
NonSexiste,0.031449065,"Beaucoup de chouettes événements à suivre aujourd’hui. Heureusement j’ai plusieurs écrans 🤣 - Asso, #DoGood : #WADay chez @WebassocFr - Medias : #cnmj chez @gillesbruno - Tech, IA : #HuaweiIA chez @fadouce Et évidemment #EnsembleContreLeSexisme C’était mon TTMix ! Bisous !🤣🤪,Mort de rire à s'en rouler par terre,Visage tout fou",NO
Sexiste,0.08479069,Sah je pense qu’un homme a plus de besoin d’une femme dans la vie qu’une femme a besoin de homme,NO
NonSexiste,0.03592727,Écœurant Révoltant #EnsembleContreSexisme organise le 1er colloque consacré au sexisme le 25janvier https://www.weezevent.com/journee-nationale-contre-le-sexisme-25-janvier-2018-9h-17h,NO
Sexiste-reportage,0.18079062,"En 2018, la bêtise, le #Sexisme, le #Racisme et l'antisémitisme n'ont pas disparu et, dans certains pays, ils ont accédé au pouvoir http://www.parismatch.com/Actu/Societe/JR-Qui-seront-les-heros-de-2018-1428977",NO
NonSexiste,0.032863233,je suis une femme d'excès #ironie #jai15ans,NO
NonSexiste,0.1269396,Parce que 1: Mel veut se faire passer pour une fille bien alors que Benji non. Et 2: elle méprise les gens alors que Benji non ..... tout simplement,NO
NonSexiste,0.004869349,J'ai participe au projet Elles Aussi de la chaine du même nom. #moiaussi #ellesaussi http://youtu.be/62-4lz4zFok?a,NO
NonSexiste,0.008293601,"J'encourage et je signe #moiaussi #EtMaintenant,V de la victoire,Cœur jaune,Poing levé",NO
NonSexiste,0.20265625,#balancetonporc a été utilisé pour parler de violences faites aux femmes...parfois de viol! Et vous le récupérée de façon bassement électoraliste. Quand Patrick Cohen nous faisait le coup du Venezuela @JLMelenchon répondait différemment? https://twitter.com/teammacronpr/status/936347434900508672,NO
NonSexiste,0.10566349,"Depuis hier, pas mal de personnes semblent découvrir PTS. Petit topo à base de pendules à l'heure. #payetashnek #bonjour pic.twitter.com/weiOQXbZDp",NO
NonSexiste,0.036162965,"Il y a une volonté d'opposer La République en Marche et la ruralité. Pourtant, nous avons obtenu des accords des opérateurs pour lutter contre les zones blanches, nous luttons pour le maintien des classes en zone rurale. @radioclassique #classiquematin",NO
NonSexiste,0.52811706,dans hogwarts mystery jme fais bully par une connasse la a croire c ma faute si mon frere est débile,NO
NonSexiste,0.015079274,"L’@ANEMF reçue ce jour à l’@Elysee par Marie Fontanel et Guillaume Couillard. Échanges encourageants au sujet du #ServiceSanitaire, des #ECNi, de la #PACES et du #sexisme. Les #étudiants en #médecine sont force de propositions pour le système de #santé de demain ! pic.twitter.com/qTD6T0U1M7",NO
NonSexiste,0.06579731,"#EspritCritique, 20h, @iciartv: Est-ce que Netflix est une menace à la télé québécoise? Avec @hugodumas et @GuillaumLamber. Peut-on être féministe et critiquer #MoiAussi? Avec @RoseAimeeMorin et Serge Denoncourt. Notre critique du nouveau F. Girard. Et l’analyse de @JayDuTemple !",NO
NonSexiste,0.0969861,"Sandra Muller, créatrice de #balancetonporc poursuivie en diffamation by via Le Monde.fr - Actualités et Infos en France et dans le monde http://ift.tt/2ET4lxU",NO
NonSexiste,0.010995304,Il n’y a pas eu de représentation de la mairie @projetmontreal @Val_Plante à la #Marchedesfemmes d’hier. Pourquoi? #capassepu #moiaussi,NO
NonSexiste,0.0022775987,[PRO-CDF] OL 5-0 Yzeure : 46' Changement / Substitution #1 #OLvYZ pic.twitter.com/z5WaXQWhnT,NO
NonSexiste,0.012691722,#Europe : @EmmanuelMacron et @theresa_may appellent à renforcer l'interdiction des armes chimiques http://sur.laprovence.com/KNpR-sSM0 #Monde #Politique pic.twitter.com/3ZG8rK5jcH,NO
NonSexiste,0.37340668,Cette libération de la parole raciste est insupportable. Honte à Christiane Taubira. https://twitter.com/chtaubira/status/829991213533102081,NO
Sexiste-reportage,0.10653123,@Madamefigaro est le seul magazine à ne pas s interesser au bitcoin ou ripple aujourd’hui. #sexiste ? https://twitter.com/le_figaro/status/946800269261705217,NO
NonSexiste,0.3048984,"« Tuer sa femme, brûler son corps, le jeter en forêt, mentir aux proches: Quel humaniste, quel homme ! » pic.twitter.com/CkX9ksPBmt",YES
NonSexiste,0.2854937,"Bonjour @anticor_org, pensez-vous que ce charmant Monsieur contribue à la réhabilitation de la démocratie représentative ? #Fakenews, dénigrement, attaques personnelles, sexisme, complotisme... Sympa les méthodes de @grebert, chez @anticor92. pic.twitter.com/3fReJ5lB7C",NO
NonSexiste,0.03875561,“Chère Mennel” : la touchante lettre de Christiane Taubira à l'ex-candidate de “The Voice” http://www.lesinrocks.com/2018/02/22/actualite/chere-mennel-la-touchante-lettre-de-christiane-taubira-lex-candidate-de-voice-111050239/ pic.twitter.com/54ycrdpZOi,NO
Sexiste-reportage,0.2648175,"« Je ne suis pas un violeur, ma mère est une femme... » #BalanceTonPorc De rien 😉 MALAISE – Jeremstar palpe la poitrine d’une jeune femme en public sur Snapchat: “Je ne te permet pas !”, il continue et l’humilie https://stephanelarue.com/malaise-jeremstar-palpe-poitrine-dune-jeune-femme-public-snapchat-ne-te-permet/ pic.twitter.com/zFgejDLnvI😉,Visage faisant un clin d'œil ",NO
NonSexiste,0.73663366,Des excuses ? Seulement ds excuses ? Le Pape est un fdp comme les autres #balancetonporc https://twitter.com/BBCBreaking/status/955464615290462209,NO
Sexiste-reportage,0.47119883,Aujourd'hui un collègue m'a mis la main au cul. J'allais le gifler mais j'avoue avoir été choquée par le geste. Je l'ai juste embrouillé. Je regrette de ne pas l'avoir giflé. je ne l'ai pas allumer ou autre alors pourquoi me faire ca? #balancetonporc,NO
Sexiste-reportage,0.03875561,"Article intéressant sur un dégât collatéral de la nécessaire libération de la parole (#BalanceTonPorc ) : la difficulté de posture de l'homme lors de la séduction. Pour ma part, je suis heureux d'être rangé des voitures. Je ne saurais plus comment faire. http://www.slate.fr/story/155174/drague-bureau-pas-que-mauvais-cotes",NO
NonSexiste,0.08874765,Le sexisme en entreprise par @BrigitteGresy entre deni et mise en lumière #EnsembleContreLeSexisme #25janvier pic.twitter.com/iubgtpuLCq,NO
NonSexiste,0.015644746,Le collectif #EnsembleContreLeSexisme organise ce #25janvier la première journée nationale sur le #sexisme ! à suivre en live! @leplanning pic.twitter.com/KsjhpaV0ru,NO
Sexiste-reportage,0.40336934,Quand la Grosse #Merkel réhabilite l'arabe comme étant sémite ... https://francais.rt.com/international/50108-angela-markel-decele-antisemitisme-refugies-origine-arabe,NO
NonSexiste,0.11098998,"Propos d'une vulgarité extrême, système de défense absurde : Alain Juppé répond aux propos de Laurent Wauquiez. https://twitter.com/CNEWS/status/968159903167729665",NO
NonSexiste,0.15103401,"Harvey Weinstein : la justice arrivera-t-elle à bon porc ?, titre @libe ce lundi 22 janvier. Celui dont le scandale a initié le mouvement #BalanceTonPorc n'est pour l'instant pas inquiété par la justice. Par @isabellehanne http://bit.ly/libéporc",NO
NonSexiste,0.026735162,"Aidez-nous à compléter notre nouvelle enquête sur le #harcèlement #sexiste dans les #transports &gt,&gt, https://tinyurl.com/hctsexiste2017 #femme #sexisme pic.twitter.com/dVAdhGu90H",NO
NonSexiste,0.019854378,Arrêtons d’en fabriquer et d’en faire la promotion !,NO
Sexiste-reportage,0.5559701,"@LPDLA je me blottis contre elle a j'ai peur ça va vite Au moins je la TOUCHE comme ça 😱 OMG #BalanceTonPorc Espèce de PERVERT #LPDLA5 @MelDedigamaOff,Visage hurlant de peur,Visage confus",YES
NonSexiste,0.015519086,"#Podcast #PodcastJournal | Allemagne: La nouvelle coalition démarre dans la confusion En moins d’une semaine, deux ministres d’Angela Merkel ont déjà provoqué trois polémiques, déclenchant de vives critiques au sein de la majorité et, dans un des cas,... https://www.podcastjournal.net/Allemagne-La-nouvelle-coalition-demarre-dans-la-confusion_a25186.html pic.twitter.com/akL5ZkEJRV",NO
Sexiste-reportage,0.09741997,"Et si le parti québécois avait choisi de nommer la Charte des valeurs la Charte du respect de la femme. Il me semble que cela aurait englobé le tout . C'est à dire la laïcité,l'égalité homme femme, le droit à l'éducation,à la santé et cela peu importe ta religion ou ta secte.",NO
NonSexiste,0.015016444,Maman: Enceinte:Après 40 heures de travail en salle d'accouchement.. http://bit.ly/2ng1xEF #maman pic.twitter.com/mmgdJ8AaEx,NO
Sexiste-reportage,0.37751234,"Je suis féministe,mais par contre femme, tu ne disposeras pas de ton corps selon ton bon vouloir et tu seras évaluée pour ça (et je ne sais toujours pas la définition de pute mais je le dis dans l'unique but de blesser l'autre car je crois que y a pas pire que d'en être une).",YES
NonSexiste,0.018974753,À lire dans @Lagazettefr du 8 janvier : un excellent dossier sur la place des #femmes dans la ville. Avec notamment des exemples concrets d'aménagements qui aident les femmes à s'approprier l'espace public. #collterr #sexisme #urbanisme https://twitter.com/Lagazettefr/status/951399810036244480,NO
Sexiste-reportage,0.20219094,"Merci Cyrille. Si on peut prêter sa voix à ceux et celles qui ne se sentent pas capables de parler, il faut le faire. Ce genre d'omerta me rend folle. Les femmes méritent qu'on les croit! #moiaussi",NO
NonSexiste,0.10653123,Que va t’il se passer si certaines accusations sont infondées ??? https://www.francetvinfo.fr/culture/cinema/affaire-harvey-weinstein/d-hollywood-a-l-assemblee-nationale-depuis-l-affaire-weinstein-a-chaque-jour-son-scandale-sexuel_2494317.html#xtor=CS2-765-[autres]- #weinsteinscandal #balancetonporc,NO
Sexiste,0.37955463,"marrant comme les pires histoires de harcèlement arrivent tjrs aux féministes les plus engagées. Vrmt, cpas de bol. 🙄 Mes amies qui prennent le métro tt les jours, il leur est jamais arrivé le 1/3 de ce qu'on peut lire sur les comptes de féministes. #BalanceTonPorc🙄🙄🙄,Visage avec les yeux levés au ciel,Visage avec les yeux levés au ciel,Visage avec les yeux levés au ciel",NO
NonSexiste,0.015707577,"Aux côtés de la chancelière Angela Merkel pour l’inauguration du Salon de l’aéronautique de Berlin 🇫🇷 #ILA2018 pic.twitter.com/C3VOSf0OqL,Drapeau de la France,Drapeau de l'Allemagne",NO
NonSexiste,0.00512067,"BRAVO 👏 👏 👏 à toi et les autres pour ce merveilleux mouvement. Ensemble nous allons réussir à rendre ce monde meilleur #EtMaintenant #TLMEP #moiaussi 💛👏👏👏💛💛💛,Applaudissements,Applaudissements,Applaudissements,Cœur jaune,Cœur jaune,Cœur jaune",NO
NonSexiste,0.02826718,Bel accueil pour @jesuistop Et les Perles du Sexisme aujourd’hui à la Journée des DSC Chimie @CFECGC @editionsfortuna @Chgt_de_decor pic.twitter.com/7W1G9FeOBW,NO
NonSexiste,0.012817383,"Qu'elle fin de match stressante ! Allez les Bleues, on tient bon ! 💪🏼 #FRASUE,Biceps en flexion (teint clair moyen)",NO
NonSexiste,0.5885171,"Petite rectification : Les Ball Pythons se mettent toujours en boule sur eux même, d'ou leur nom, donc aucun lien avec le stress. Ça n'excuse évidemment pas l'acte barbare de cette connasse bien évidemment. J'vais signaler de ce pas",NO
Sexiste-reportage,0.17631748,Les propos #misogynes de @robinreda doivent être sanctionnés. La #misogynie fait partie des #violences infligées aux #femmes. Le vieux monde patriarcal où de tels propos pouvaient être tenus doit disparaître #sexisme #politique #grossièreté #robinreda https://twitter.com/lcp/status/956259912052629506,NO
NonSexiste,0.3048984,La fille des cousins a fait S... Elle m'a vachement rassurée ! #ironie,NO
NonSexiste,0.0036912805,"Comment fait on pour se procurer un cœur jaune 💛 en soutient à #EtMaintenant? @OFF_TLMEP #moiaussi,Cœur jaune",NO
NonSexiste,0.2820025,Combien de fric amassé en 40 ans? Combien de mandat durant lesquels il a fait quoi piur la France ?? Rien l’histoire ne retiendra que ses belles palabres son voyage en business classe et son sexisme durant l’émission politique.,NO
NonSexiste,0.3057765,"1918 : la jeunesse européenne continue de crever du gaz moutarde plein les poumons, le corps mitraillé. 2018 : grace a ces germanophobes, certains jeunes europeens peuvent librement affirmer que #Friends véhicule des idées rétrogrades. #homophobie #grossophobie #sexisme",YES
NonSexiste,0.2820025,Recettes des modes de pensée #raciste et #sexiste de #DidierGARNOT #lesrepublicains Pdt de Conseil de village de #Rueil coopté et non démis par #PatrickOllier commises sur sa page FB supprimée mi déc. #censure de la bien-pensanse #LudoLapraz https://www.facebook.com/groups/483969988441257/permalink/834407180064201/ pic.twitter.com/D3Ww7xvqiw,YES
NonSexiste,0.2763787,Le premier viol de nounours,NO
NonSexiste,0.47622904,"En fait, l'extrême droite a décidé de prouver qu'elle était largement aussi conne que l'extrême gauche qui trustait les gros titre depuis plusieurs mois, c'est ça ? C'et un concours ?",NO
NonSexiste,0.017341165,"≡ SRC ► La campagne #MoiAussi divise les femmes en France http://ici.radio-canada.ca/nouvelle/1076959/collectif-femmes-liberte-importuner-hommes-deneuve-porc-moiaussi?utm_source=dlvr.it&amp,utm_medium=twitter pic.twitter.com/M4c4nTENZF",NO
NonSexiste,0.2330714,Il consiste à quoi cet hashtag? #BalanceTonPorc,NO
NonSexiste,0.009110395,Nous avons lancé de nombreuses réformes qui préfigurent la transformation du pays. Ce sont des réformes qui sont liées les unes aux autres. Certaines ont déjà abouti. @radioclassique #classiquematin,NO
NonSexiste,0.09872158,Je suis enceinte de 5 mois et demi et mon contrat n'a pas été renouvelé. Je n est aucune chance de retrouver un travail à cette période de ma grocesse. Pouvez vous m'aider financièrement? #commentlasocietevouslaissepourire @EmmanuelMacron,NO
NonSexiste,0.0055604824,La chanson “comme un homme” dans Mulan c’est la vie,NO
Sexiste-reportage,0.11036996,"Enquête @SocialBuilder : Les écoles #Tech, berceaux d’une culture #sexiste qui perdure dans les entreprises du secteur : http://maddy.news/2zu0tkL via @bymaddyness @Ge_Russell",NO
NonSexiste,0.06025757,"Vu des États-Unis - La liberté d’importuner, “une apologie des violences sexuelles”. Une journaliste américaine du New Yorker fustige la tribune des cent Françaises publiée dans Le Monde. #Féminisme #DroitsDesFemmes #Sexisme #Harcèlement https://www.courrierinternational.com/article/vu-des-etats-unis-la-liberte-dimportuner-une-apologie-des-violences-sexuelles",NO
Sexiste-reportage,0.12867521,"Ce décompte fait froid dans le dos. Depuis l'affaire #Weinstein qui sont les hommes mis en cause pour viols, harcèlement, agressions sexistes ou sexuelles? #balancetonporc https://www.francetvinfo.fr/culture/cinema/affaire-harvey-weinstein/d-hollywood-a-l-assemblee-nationale-depuis-l-affaire-weinstein-a-chaque-jour-son-scandale-sexuel_2494317.html",NO
NonSexiste,0.00823077,"Dans quelques minutes, lancement de la première journée nationale de rencontres sur le #sexisme... En direct sur #EnsembleContreLeSexisme #25janvier",NO
NonSexiste,0.30854854,"Ne nous trompons pas les gens, le problème avec @auroreberge ce n'est pas ses vêtements mais ce qu'elle incarne : l'opportunisme politique le plus abject. #Macron #Fillon #Juppé #Sarkozy pic.twitter.com/pfJCOB1R5I",NO
NonSexiste,0.44933176,Et si tout était normal et que c’était juste cette génération qui était composée de gros casse-burnes ? #JDCJDR #polemique #sexisme #homophobie #grossophobie https://twitter.com/Slatefr/status/951863573764026373,YES
NonSexiste,0.2854733,"#Copé choqué par 1 livre pour enfant où tout le monde était à poil,et #Morano choqué de voir une femme voilée.Faudrait savoir, les gars ! ^^",NO
NonSexiste,0.25462922,"Ma collègue de travail est enceinte my god!!,Bébé (teint clair moyen),Tête de chat souriant avec des yeux en forme de cœur,Boule de confettis",NO
Sexiste,0.45549932,"Dc pr qu'1 femme soit considérée comme désirable, il faut qu'elle ait des gros seins, un gros cul et un ventre plat. #Ironie @GirlsHotFR",NO
Sexiste,0.009613037,"Bonjour à tous !!!! Pour bien commencer la journée, ma fille est entrée dans une phase de crises!! Génial #Ironie",NO
NonSexiste,0.23523538,"#BalanceTonPorc #USA Dix ans avant de devenir une héroïne de la cause des droits civiques en refusant de céder sa place dans le bus à un Blanc, Rosa #Parks a mené une campagne nationale contre les agressions sexuelles sur les femmes noires https://www.courrierinternational.com/article/etats-unis-laffaire-recy-taylor-le-combat-meconnu-de-rosa-parks-contre-les-violences",NO
Sexiste-reportage,0.30464804,"Entre Catherine Deneuve et Brigitte Bardot, il y a du lourd décidément #pathétique",NO
NonSexiste,0.022256956,"#DonaldTrump a loué vendredi les qualités d'Angela #Merkel, une femme extraordinaire, mais les deux dirigeants ont surtout pris acte de leurs points de désaccords, du nucléaire iranien aux tarifs douaniers. Ci-dessous un dessin plein d'humour résumant le menu du diner... pic.twitter.com/ZS1yno3yrn",NO
NonSexiste,0.0053719915,Un lieu d'exception pour une méthode de respect et de partenariat entre l'homme et le cheval au Haras de la Cense. Un très beau partenariat avec @Ifce_officiel ! https://lacense.com/presentation/ pic.twitter.com/A47Ak2WtC0,NO
NonSexiste,0.027088705,Mais comment définir une #publicité #sexiste ? #CannesLions (Cc @Helenebidard) http://ow.ly/o3CF30cJmuS pic.twitter.com/GILHHUjUcP,NO
Sexiste-reportage,0.23090743,"Paris, fête de la musique, je rentre seule. RER en retard. Je sors de la gare pour aller au toilette d'un bar. Quand j'en sors, un mec a essayé de me bloquer dedans avec lui. - #balanceTonPorc",NO
Sexiste,0.20973456,Et dc forcement pour qu'1 homme plaise à 1 femme faut qu'il ait 3tonnes d'abdos. #Ironie @BoysHotFR,NO
NonSexiste,0.39842087,Finkelkraute un commentaire sur #balancetonporc? C un complot des musulmans pr détourner le regard du danger islamiste qui guètes la France. Et la mort de #Johnny? Je constate que les musulmans n’étaient pas là pic.twitter.com/VPl3mf6cIt,YES
NonSexiste,0.018723432,Échange de vestes d’équipe entre @theresa_may et @justintrudeau après un match de basket incroyable par des athlètes Invictus pic.twitter.com/pHq0bkNDbF,NO
Sexiste-reportage,0.024142517,"Dans le sillage de l’affaire Harvey #Weinstein et de la mobilisation sur Twitter #balancetonporc . Elle concerne un homme, Patrice #Bertin, qui a été une grande figure de France Inter, longtemps la voix du journal de 19 heures... http://www.lemonde.fr/actualite-medias/article/2017/12/11/harcelement-a-radio-france-trente-ans-d-omerta-sur-le-cas-patrice-bertin_5228056_3236.html",NO
NonSexiste,0.051563308,"Les moustiques mâles ont une durée de vie de 10 jours et les femelles de 42 à 56 jours. Donc en 10 jours, un moustique mâle fréquente, trouve un travail, épouse une femme, l’enceinte et vois son enfant grandir, meurt. Pratiquement ce qu’un homme fait en une vie. https://twitter.com/wshnegra/status/945702615207366656",NO
Sexiste-reportage,0.018095128,"Carrefour et la liberté de la femme : Une vraie histoire &lt,3 #Joke #ironie",NO
Sexiste-reportage,0.10566349,"Rien à faire que tu me bloques, mais lire des choses comme ça c'est effarant. On est quand même en 2018, dans une société démocratique, qui promeut la liberté et l'égalité de toutes et tous. Les mentalités se doivent d'évoluer. En temps que femme ne lutte pas en notre défaveur. https://twitter.com/lejusdorangee/status/954299351450386432",NO
